branch : BFS : SUDOKU_PUZZLE_9x9_101
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	173	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	184	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	195	256	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	209	3821	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	113	1	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	25	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	36	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	46	31	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	16	4096	921600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	187	134	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	181	1121	134
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	175	3012	1255
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	169	3464	4267
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	163	18240	7731
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	157	24879	25971
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	151	860625	50850
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	139	225	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	133	3375	3600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	127	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	121	3600	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	115	860625	57600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	103	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	97	810000	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	91	57600	864000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	5	0	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	458	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	469	1024	1100
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	246	1	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	417	3821	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	275	4096	4194304
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	365	275	825
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	324	825	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	296	1100	87
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	285	4193204	1100
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	24	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	113	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	87	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	47	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	38	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	140	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	82	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	49	256	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	search	11	256	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	134	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	145	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	58	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	115	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	88	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	24	1	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	21	256	131328
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	40	131261	67
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	29	1024	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	39	275	825
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	7	1024	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	17	275	825
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	2
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	1	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	35	22372	234906000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	24	799	22372
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : DLX : SUDOKU_PUZZLE_16x16_02
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	173	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	184	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	195	256	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	209	3821	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	113	1	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	25	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	36	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	46	31	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	16	4096	921600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	187	134	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	181	1121	134
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	175	3012	1255
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	169	3464	4267
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	163	18240	7731
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	157	24879	25971
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	151	860625	50850
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	139	225	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	133	3375	3600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	127	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	121	3600	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	115	860625	57600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	103	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	97	810000	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	91	57600	864000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	5	0	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	458	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	469	1024	1100
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	246	1	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	417	3821	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	275	4096	4194304
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	365	275	825
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	324	825	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	296	1100	89
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	285	4193204	1100
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	24	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	113	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	87	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	47	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	38	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	140	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	82	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	49	256	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	search	11	256	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	134	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	145	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	58	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	115	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	88	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	24	1	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	21	256	131328
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	40	131317	11
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	29	1024	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	39	275	825
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	7	1024	275
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	17	275	825
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	2
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	1	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	35	22372	234906000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	24	799	22372
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : DLX : SUDOKU_PUZZLE_16x16_03
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	173	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	184	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	195	256	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	209	3827	269
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	113	1	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	25	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	36	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	createMatrix	46	31	225
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	16	4096	921600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	187	134	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	181	1121	134
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	175	3012	1255
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	169	3464	4267
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	163	18240	7731
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	157	24879	25971
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	151	860625	50850
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	139	225	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	133	3375	3600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	127	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	121	3600	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	115	860625	57600
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	103	50625	3375
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	97	810000	54000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	91	57600	864000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	filled	5	0	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	458	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	469	1024	1076
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	246	1	4096
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	417	3827	269
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	275	4096	4194304
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	365	269	807
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	324	807	269
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	296	1076	57
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	285	4193228	1076
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	<init>	24	1	1024
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	113	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	87	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$ColumnID	<init>	47	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	38	256	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	140	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	82	256	768
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	49	256	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	search	11	256	1
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	134	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	145	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	58	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	115	768	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	88	512	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	mapSolvedToGrid	24	1	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	21	256	131328
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	choose	40	131321	7
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	29	1024	269
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	cover	39	269	807
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	7	1024	269
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	17	269	807
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	values	11	0	2
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	28	1	1
pt/ulisboa/tecnico/cnv/solver/Solver	toString	69	1	16
pt/ulisboa/tecnico/cnv/solver/Solver	toString	87	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	183	16	256
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	toString	156	1	16
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver$Node	uncover	113	1	0
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	23	1	0
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	35	22372	234906000
pt/ulisboa/tecnico/cnv/solver/SudokuSolverDLX$AlgorithmXSolver	run	24	799	22372
pt/ulisboa/tecnico/cnv/solver/Solver	deepCloneArray	18	1	16
pt/ulisboa/tecnico/cnv/solver/SolverFactory	getInstance	3	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	32	0	1
pt/ulisboa/tecnico/cnv/solver/SolverFactory	toString	9	1	0

branch : DLX : SUDOKU_PUZZLE_16x16_04
Branch summary:
CLASS NAME	METHOD	PC	TAKEN	NOT_TAKEN
pt/ulisboa/tecnico/cnv/solver/SolverFactory$SolverType	toString	795	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	769	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	684	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	665	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	538	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	500	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	390	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	356	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	261	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	182	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	168	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	156	0	1
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	27	1	0
pt/ulisboa/tecnico/cnv/solver/SolverArgumentParser$SolverParameters	toString	15	0	1
